Date,S&P500,Interest Rate,GDP,Unemployment Rate,CPI,Inflation Expectations,Yield Spread,VIX,Industrial Production,Consumer Confidence,Hourly Earnings,NFCI,Savings Rate,PCE,Money Supply,PPI,fortnight
2022-11-03,3719.89,3.83,26734.28,3.6,298.65,2.54,-0.57,25.3,103.11,56.7,32.83,-0.144,3.4,18094.0,21367.1,263.157,335
2022-11-04,3770.55,3.83,26734.28,3.6,298.65,2.61,-0.49,24.55,103.11,56.7,32.83,-0.173,3.4,18094.0,21367.1,263.157,335
2022-11-07,3806.8,3.83,26734.28,3.6,298.65,2.67,-0.5,24.35,103.11,56.7,32.83,-0.173,3.4,18094.0,21367.1,263.157,335
2022-11-08,3828.11,3.83,26734.28,3.6,298.65,2.61,-0.53,25.54,103.11,56.7,32.83,-0.173,3.4,18094.0,21367.1,263.157,335
2022-11-09,3748.57,3.83,26734.28,3.6,298.65,2.53,-0.49,26.09,103.11,56.7,32.83,-0.173,3.4,18094.0,21367.1,263.157,335
2022-11-10,3956.37,3.83,26734.28,3.6,298.65,2.47,-0.52,23.53,103.11,56.7,32.83,-0.173,3.4,18094.0,21367.1,263.157,335
2022-11-11,3992.93,3.83,26734.28,3.6,298.65,,,22.52,103.11,56.7,32.83,-0.196,3.4,18094.0,21367.1,263.157,335
2022-11-14,3957.25,3.83,26734.28,3.6,298.65,2.42,-0.52,23.73,103.11,56.7,32.83,-0.196,3.4,18094.0,21367.1,263.157,335
2022-11-15,3991.73,3.83,26734.28,3.6,298.65,2.4,-0.57,24.54,103.11,56.7,32.83,-0.196,3.4,18094.0,21367.1,263.157,335
2022-11-16,3958.79,3.83,26734.28,3.6,298.65,2.35,-0.68,24.11,103.11,56.7,32.83,-0.196,3.4,18094.0,21367.1,263.157,336
2022-11-17,3946.56,3.83,26734.28,3.6,298.65,2.32,-0.66,23.93,103.11,56.7,32.83,-0.196,3.4,18094.0,21367.1,263.157,336
2022-11-18,3965.34,3.83,26734.28,3.6,298.65,2.28,-0.69,23.12,103.11,56.7,32.83,-0.209,3.4,18094.0,21367.1,263.157,336
2022-11-21,3949.94,3.83,26734.28,3.6,298.65,2.34,-0.65,22.36,103.11,56.7,32.83,-0.209,3.4,18094.0,21367.1,263.157,336
2022-11-22,4003.58,3.83,26734.28,3.6,298.65,2.35,-0.71,21.29,103.11,56.7,32.83,-0.209,3.4,18094.0,21367.1,263.157,336
2022-11-23,4027.26,3.83,26734.28,3.6,298.65,2.33,-0.75,20.35,103.11,56.7,32.83,-0.209,3.4,18094.0,21367.1,263.157,336
2022-11-25,4026.12,3.83,26734.28,3.6,298.65,2.34,-0.74,20.5,103.11,56.7,32.83,-0.212,3.4,18094.0,21367.1,263.157,336
2022-11-28,3963.94,3.83,26734.28,3.6,298.65,2.29,-0.77,22.21,103.11,56.7,32.83,-0.212,3.4,18094.0,21367.1,263.157,336
2022-11-29,3957.63,3.83,26734.28,3.6,298.65,2.3,-0.73,21.89,103.11,56.7,32.83,-0.212,3.4,18094.0,21367.1,263.157,336
2022-11-30,4080.11,3.83,26734.28,3.6,298.65,2.41,-0.7,20.58,103.11,56.7,32.83,-0.212,3.4,18094.0,21367.1,263.157,337
2022-12-01,4076.57,3.83,26734.28,3.5,298.81,2.45,-0.72,19.84,101.83,59.8,32.94,-0.212,3.7,18134.6,21273.1,257.897,337
2022-12-02,4071.7,3.83,26734.28,3.5,298.81,2.51,-0.77,19.06,101.83,59.8,32.94,-0.21,3.7,18134.6,21273.1,257.897,337
2022-12-05,3998.84,3.83,26734.28,3.5,298.81,2.46,-0.81,20.75,101.83,59.8,32.94,-0.21,3.7,18134.6,21273.1,257.897,337
2022-12-06,3941.26,3.83,26734.28,3.5,298.81,2.38,-0.83,22.17,101.83,59.8,32.94,-0.21,3.7,18134.6,21273.1,257.897,337
2022-12-07,3933.92,3.83,26734.28,3.5,298.81,2.33,-0.84,22.68,101.83,59.8,32.94,-0.21,3.7,18134.6,21273.1,257.897,337
2022-12-08,3963.51,3.83,26734.28,3.5,298.81,2.36,-0.83,22.29,101.83,59.8,32.94,-0.21,3.7,18134.6,21273.1,257.897,337
2022-12-09,3934.38,3.83,26734.28,3.5,298.81,2.3,-0.76,22.83,101.83,59.8,32.94,-0.209,3.7,18134.6,21273.1,257.897,337
2022-12-12,3990.56,3.83,26734.28,3.5,298.81,2.35,-0.78,25.0,101.83,59.8,32.94,-0.209,3.7,18134.6,21273.1,257.897,337
2022-12-13,4019.65,3.83,26734.28,3.5,298.81,2.31,-0.71,22.55,101.83,59.8,32.94,-0.209,3.7,18134.6,21273.1,257.897,337
2022-12-14,3995.32,3.83,26734.28,3.5,298.81,2.25,-0.74,21.14,101.83,59.8,32.94,-0.209,3.7,18134.6,21273.1,257.897,338
2022-12-15,3895.75,4.33,26734.28,3.5,298.81,2.21,-0.79,22.83,101.83,59.8,32.94,-0.209,3.7,18134.6,21273.1,257.897,338
2022-12-16,3852.36,4.33,26734.28,3.5,298.81,2.14,-0.69,22.62,101.83,59.8,32.94,-0.214,3.7,18134.6,21273.1,257.897,338
2022-12-19,3817.66,4.33,26734.28,3.5,298.81,2.19,-0.68,22.42,101.83,59.8,32.94,-0.214,3.7,18134.6,21273.1,257.897,338
2022-12-20,3821.62,4.33,26734.28,3.5,298.81,2.26,-0.56,21.48,101.83,59.8,32.94,-0.214,3.7,18134.6,21273.1,257.897,338
2022-12-21,3878.44,4.33,26734.28,3.5,298.81,2.31,-0.53,20.07,101.83,59.8,32.94,-0.214,3.7,18134.6,21273.1,257.897,338
2022-12-22,3822.39,4.33,26734.28,3.5,298.81,2.24,-0.57,21.97,101.83,59.8,32.94,-0.214,3.7,18134.6,21273.1,257.897,338
2022-12-23,3844.82,4.33,26734.28,3.5,298.81,2.29,-0.56,20.87,101.83,59.8,32.94,-0.226,3.7,18134.6,21273.1,257.897,338
2022-12-27,3829.25,4.33,26734.28,3.5,298.81,2.33,-0.48,21.65,101.83,59.8,32.94,-0.226,3.7,18134.6,21273.1,257.897,338
2022-12-28,3783.22,4.33,26734.28,3.5,298.81,2.33,-0.43,22.14,101.83,59.8,32.94,-0.226,3.7,18134.6,21273.1,257.897,339
2022-12-29,3849.28,4.33,26734.28,3.5,298.81,2.32,-0.51,21.44,101.83,59.8,32.94,-0.226,3.7,18134.6,21273.1,257.897,339
2022-12-30,3839.5,4.33,26734.28,3.5,298.81,2.33,-0.53,21.67,101.83,59.8,32.94,-0.248,3.7,18134.6,21273.1,257.897,339
2023-01-03,3824.14,4.33,27164.36,3.4,300.36,2.29,-0.61,22.9,102.75,64.9,33.07,-0.248,4.2,18475.2,21188.2,260.227,339
2023-01-04,3852.97,4.33,27164.36,3.4,300.36,2.21,-0.67,22.01,102.75,64.9,33.07,-0.248,4.2,18475.2,21188.2,260.227,339
2023-01-05,3808.1,4.33,27164.36,3.4,300.36,2.22,-0.74,22.46,102.75,64.9,33.07,-0.248,4.2,18475.2,21188.2,260.227,339
2023-01-06,3895.08,4.33,27164.36,3.4,300.36,2.18,-0.69,21.13,102.75,64.9,33.07,-0.275,4.2,18475.2,21188.2,260.227,339
2023-01-09,3892.09,4.33,27164.36,3.4,300.36,2.18,-0.66,21.97,102.75,64.9,33.07,-0.275,4.2,18475.2,21188.2,260.227,339
2023-01-10,3919.25,4.33,27164.36,3.4,300.36,2.2,-0.63,20.58,102.75,64.9,33.07,-0.275,4.2,18475.2,21188.2,260.227,339
2023-01-11,3969.61,4.33,27164.36,3.4,300.36,2.21,-0.66,21.09,102.75,64.9,33.07,-0.275,4.2,18475.2,21188.2,260.227,340
2023-01-12,3983.17,4.33,27164.36,3.4,300.36,2.21,-0.69,18.83,102.75,64.9,33.07,-0.275,4.2,18475.2,21188.2,260.227,340
2023-01-13,3999.09,4.33,27164.36,3.4,300.36,2.2,-0.73,18.35,102.75,64.9,33.07,-0.302,4.2,18475.2,21188.2,260.227,340
2023-01-17,3990.97,4.33,27164.36,3.4,300.36,2.18,-0.65,19.36,102.75,64.9,33.07,-0.302,4.2,18475.2,21188.2,260.227,340
2023-01-18,3928.86,4.33,27164.36,3.4,300.36,2.09,-0.69,20.34,102.75,64.9,33.07,-0.302,4.2,18475.2,21188.2,260.227,340
2023-01-19,3898.85,4.33,27164.36,3.4,300.36,2.21,-0.7,20.52,102.75,64.9,33.07,-0.302,4.2,18475.2,21188.2,260.227,340
2023-01-20,3972.61,4.33,27164.36,3.4,300.36,2.23,-0.66,19.85,102.75,64.9,33.07,-0.324,4.2,18475.2,21188.2,260.227,340
2023-01-23,4019.81,4.33,27164.36,3.4,300.36,2.28,-0.69,19.81,102.75,64.9,33.07,-0.324,4.2,18475.2,21188.2,260.227,340
2023-01-24,4016.95,4.33,27164.36,3.4,300.36,2.29,-0.66,19.2,102.75,64.9,33.07,-0.324,4.2,18475.2,21188.2,260.227,340
2023-01-25,4016.22,4.33,27164.36,3.4,300.36,2.28,-0.65,19.08,102.75,64.9,33.07,-0.324,4.2,18475.2,21188.2,260.227,341
2023-01-26,4060.43,4.33,27164.36,3.4,300.36,2.32,-0.68,18.73,102.75,64.9,33.07,-0.324,4.2,18475.2,21188.2,260.227,341
2023-01-27,4070.56,4.33,27164.36,3.4,300.36,2.33,-0.67,18.51,102.75,64.9,33.07,-0.344,4.2,18475.2,21188.2,260.227,341
2023-01-30,4017.77,4.33,27164.36,3.4,300.36,2.3,-0.7,19.94,102.75,64.9,33.07,-0.344,4.2,18475.2,21188.2,260.227,341
2023-01-31,4076.6,4.33,27164.36,3.4,300.36,2.27,-0.69,19.4,102.75,64.9,33.07,-0.344,4.2,18475.2,21188.2,260.227,341
2023-02-01,4119.21,4.33,27164.36,3.6,301.51,2.29,-0.7,17.87,102.8,66.9,33.15,-0.344,4.6,18532.1,21117.7,258.669,341
2023-02-02,4179.76,4.58,27164.36,3.6,301.51,2.26,-0.69,18.73,102.8,66.9,33.15,-0.344,4.6,18532.1,21117.7,258.669,341
2023-02-03,4136.48,4.58,27164.36,3.6,301.51,2.27,-0.77,18.33,102.8,66.9,33.15,-0.353,4.6,18532.1,21117.7,258.669,341
2023-02-06,4111.08,4.58,27164.36,3.6,301.51,2.33,-0.81,19.43,102.8,66.9,33.15,-0.353,4.6,18532.1,21117.7,258.669,341
2023-02-07,4164.0,4.58,27164.36,3.6,301.51,2.4,-0.8,18.66,102.8,66.9,33.15,-0.353,4.6,18532.1,21117.7,258.669,341
2023-02-08,4117.86,4.58,27164.36,3.6,301.51,2.46,-0.82,19.63,102.8,66.9,33.15,-0.353,4.6,18532.1,21117.7,258.669,342
2023-02-09,4081.5,4.57,27164.36,3.6,301.51,2.45,-0.81,20.71,102.8,66.9,33.15,-0.353,4.6,18532.1,21117.7,258.669,342
2023-02-10,4090.46,4.58,27164.36,3.6,301.51,2.47,-0.76,20.53,102.8,66.9,33.15,-0.348,4.6,18532.1,21117.7,258.669,342
2023-02-13,4137.29,4.58,27164.36,3.6,301.51,2.44,-0.8,20.34,102.8,66.9,33.15,-0.348,4.6,18532.1,21117.7,258.669,342
2023-02-14,4136.13,4.58,27164.36,3.6,301.51,2.45,-0.83,18.91,102.8,66.9,33.15,-0.348,4.6,18532.1,21117.7,258.669,342
2023-02-15,4147.6,4.58,27164.36,3.6,301.51,2.51,-0.81,18.23,102.8,66.9,33.15,-0.348,4.6,18532.1,21117.7,258.669,342
2023-02-16,4090.41,4.58,27164.36,3.6,301.51,2.52,-0.76,20.17,102.8,66.9,33.15,-0.348,4.6,18532.1,21117.7,258.669,342
2023-02-17,4079.09,4.58,27164.36,3.6,301.51,2.5,-0.78,20.02,102.8,66.9,33.15,-0.325,4.6,18532.1,21117.7,258.669,342
2023-02-21,3997.34,4.58,27164.36,3.6,301.51,2.58,-0.72,22.87,102.8,66.9,33.15,-0.325,4.6,18532.1,21117.7,258.669,342
2023-02-22,3991.05,4.58,27164.36,3.6,301.51,2.52,-0.73,22.29,102.8,66.9,33.15,-0.325,4.6,18532.1,21117.7,258.669,343
2023-02-23,4012.32,4.58,27164.36,3.6,301.51,2.5,-0.78,21.14,102.8,66.9,33.15,-0.325,4.6,18532.1,21117.7,258.669,343
2023-02-24,3970.04,4.58,27164.36,3.6,301.51,2.47,-0.83,21.67,102.8,66.9,33.15,-0.282,4.6,18532.1,21117.7,258.669,343
2023-02-27,3982.24,4.57,27164.36,3.6,301.51,2.49,-0.86,20.95,102.8,66.9,33.15,-0.282,4.6,18532.1,21117.7,258.669,343
2023-02-28,3970.15,4.57,27164.36,3.6,301.51,2.58,-0.89,20.7,102.8,66.9,33.15,-0.282,4.6,18532.1,21117.7,258.669,343
2023-03-01,3951.39,4.58,27164.36,3.5,301.74,2.59,-0.88,20.58,102.81,62.0,33.31,-0.282,5.3,18511.3,20870.6,257.062,343
2023-03-02,3981.35,4.57,27164.36,3.5,301.74,2.65,-0.81,19.59,102.81,62.0,33.31,-0.282,5.3,18511.3,20870.6,257.062,343
2023-03-03,4045.64,4.57,27164.36,3.5,301.74,2.71,-0.89,18.49,102.81,62.0,33.31,-0.229,5.3,18511.3,20870.6,257.062,343
2023-03-06,4048.42,4.57,27164.36,3.5,301.74,2.7,-0.91,18.61,102.81,62.0,33.31,-0.229,5.3,18511.3,20870.6,257.062,343
2023-03-07,3986.37,4.57,27164.36,3.5,301.74,2.54,-1.03,19.59,102.81,62.0,33.31,-0.229,5.3,18511.3,20870.6,257.062,343
2023-03-08,3992.01,4.57,27164.36,3.5,301.74,2.47,-1.07,19.11,102.81,62.0,33.31,-0.229,5.3,18511.3,20870.6,257.062,344
2023-03-09,3918.32,4.57,27164.36,3.5,301.74,2.43,-0.97,22.61,102.81,62.0,33.31,-0.229,5.3,18511.3,20870.6,257.062,344
2023-03-10,3861.59,4.57,27164.36,3.5,301.74,2.34,-0.9,24.8,102.81,62.0,33.31,-0.176,5.3,18511.3,20870.6,257.062,344
2023-03-13,3855.76,4.58,27164.36,3.5,301.74,2.26,-0.48,26.52,102.81,62.0,33.31,-0.176,5.3,18511.3,20870.6,257.062,344
2023-03-14,3919.29,4.58,27164.36,3.5,301.74,2.35,-0.56,23.73,102.81,62.0,33.31,-0.176,5.3,18511.3,20870.6,257.062,344
2023-03-15,3891.93,4.58,27164.36,3.5,301.74,2.33,-0.42,26.14,102.81,62.0,33.31,-0.176,5.3,18511.3,20870.6,257.062,344
2023-03-16,3960.28,4.58,27164.36,3.5,301.74,2.26,-0.58,22.99,102.81,62.0,33.31,-0.176,5.3,18511.3,20870.6,257.062,344
2023-03-17,3916.64,4.58,27164.36,3.5,301.74,2.1,-0.42,25.51,102.81,62.0,33.31,-0.129,5.3,18511.3,20870.6,257.062,344
2023-03-20,3951.57,4.58,27164.36,3.5,301.74,2.14,-0.45,24.15,102.81,62.0,33.31,-0.129,5.3,18511.3,20870.6,257.062,344
2023-03-21,4002.87,4.58,27164.36,3.5,301.74,2.25,-0.58,21.38,102.81,62.0,33.31,-0.129,5.3,18511.3,20870.6,257.062,344
2023-03-22,3936.97,4.58,27164.36,3.5,301.74,2.31,-0.48,22.26,102.81,62.0,33.31,-0.129,5.3,18511.3,20870.6,257.062,345
2023-03-23,3948.72,4.83,27164.36,3.5,301.74,2.26,-0.38,22.61,102.81,62.0,33.31,-0.129,5.3,18511.3,20870.6,257.062,345
2023-03-24,3970.99,4.83,27164.36,3.5,301.74,2.21,-0.38,21.74,102.81,62.0,33.31,-0.116,5.3,18511.3,20870.6,257.062,345
2023-03-27,3977.53,4.83,27164.36,3.5,301.74,2.27,-0.41,20.6,102.81,62.0,33.31,-0.116,5.3,18511.3,20870.6,257.062,345
2023-03-28,3971.27,4.83,27164.36,3.5,301.74,2.34,-0.47,19.97,102.81,62.0,33.31,-0.116,5.3,18511.3,20870.6,257.062,345
2023-03-29,4027.81,4.83,27164.36,3.5,301.74,2.38,-0.51,19.12,102.81,62.0,33.31,-0.116,5.3,18511.3,20870.6,257.062,345
2023-03-30,4050.83,4.83,27164.36,3.5,301.74,2.4,-0.55,19.02,102.81,62.0,33.31,-0.116,5.3,18511.3,20870.6,257.062,345
2023-03-31,4109.31,4.83,27164.36,3.5,301.74,2.4,-0.58,18.7,102.81,62.0,33.31,-0.129,5.3,18511.3,20870.6,257.062,345
2023-04-03,4124.51,4.83,27453.82,3.4,303.03,2.39,-0.54,18.55,103.22,63.7,33.44,-0.129,5.0,18638.7,20712.2,256.908,345
2023-04-04,4100.6,4.83,27453.82,3.4,303.03,2.32,-0.49,19.0,103.22,63.7,33.44,-0.129,5.0,18638.7,20712.2,256.908,345
2023-04-05,4090.38,4.83,27453.82,3.4,303.03,2.29,-0.49,19.08,103.22,63.7,33.44,-0.129,5.0,18638.7,20712.2,256.908,346
2023-04-06,4105.02,4.83,27453.82,3.4,303.03,2.31,-0.52,18.4,103.22,63.7,33.44,-0.129,5.0,18638.7,20712.2,256.908,346
2023-04-10,4109.11,4.83,27453.82,3.4,303.03,2.34,-0.59,18.97,103.22,63.7,33.44,-0.157,5.0,18638.7,20712.2,256.908,346
2023-04-11,4108.94,4.83,27453.82,3.4,303.03,2.36,-0.6,19.1,103.22,63.7,33.44,-0.157,5.0,18638.7,20712.2,256.908,346
2023-04-12,4091.95,4.83,27453.82,3.4,303.03,2.29,-0.54,19.09,103.22,63.7,33.44,-0.157,5.0,18638.7,20712.2,256.908,346
2023-04-13,4146.22,4.83,27453.82,3.4,303.03,2.29,-0.51,17.8,103.22,63.7,33.44,-0.157,5.0,18638.7,20712.2,256.908,346
2023-04-14,4137.64,4.83,27453.82,3.4,303.03,2.31,-0.56,17.07,103.22,63.7,33.44,-0.192,5.0,18638.7,20712.2,256.908,346
2023-04-17,4151.32,4.83,27453.82,3.4,303.03,2.35,-0.58,16.95,103.22,63.7,33.44,-0.192,5.0,18638.7,20712.2,256.908,346
2023-04-18,4154.87,4.83,27453.82,3.4,303.03,2.33,-0.61,16.83,103.22,63.7,33.44,-0.192,5.0,18638.7,20712.2,256.908,346
2023-04-19,4154.52,4.83,27453.82,3.4,303.03,2.33,-0.64,16.46,103.22,63.7,33.44,-0.192,5.0,18638.7,20712.2,256.908,347
2023-04-20,4129.79,4.83,27453.82,3.4,303.03,2.28,-0.6,17.17,103.22,63.7,33.44,-0.192,5.0,18638.7,20712.2,256.908,347
2023-04-21,4133.52,4.83,27453.82,3.4,303.03,2.3,-0.6,16.77,103.22,63.7,33.44,-0.222,5.0,18638.7,20712.2,256.908,347
2023-04-24,4137.04,4.83,27453.82,3.4,303.03,2.33,-0.6,16.89,103.22,63.7,33.44,-0.222,5.0,18638.7,20712.2,256.908,347
2023-04-25,4071.63,4.83,27453.82,3.4,303.03,2.26,-0.46,18.76,103.22,63.7,33.44,-0.222,5.0,18638.7,20712.2,256.908,347
2023-04-26,4055.99,4.83,27453.82,3.4,303.03,2.26,-0.47,18.84,103.22,63.7,33.44,-0.222,5.0,18638.7,20712.2,256.908,347
2023-04-27,4135.35,4.83,27453.82,3.4,303.03,2.29,-0.54,17.03,103.22,63.7,33.44,-0.222,5.0,18638.7,20712.2,256.908,347
2023-04-28,4169.48,4.83,27453.82,3.4,303.03,2.2,-0.6,15.78,103.22,63.7,33.44,-0.239,5.0,18638.7,20712.2,256.908,347
2023-05-01,4167.87,4.83,27453.82,3.7,303.36,2.24,-0.55,16.08,102.98,59.0,33.54,-0.239,5.2,18676.4,20804.8,253.67,347
2023-05-02,4119.58,4.83,27453.82,3.7,303.36,2.18,-0.53,17.78,102.98,59.0,33.54,-0.239,5.2,18676.4,20804.8,253.67,347
2023-05-03,4090.75,4.83,27453.82,3.7,303.36,2.19,-0.51,18.34,102.98,59.0,33.54,-0.239,5.2,18676.4,20804.8,253.67,348
2023-05-04,4061.22,5.08,27453.82,3.7,303.36,2.13,-0.38,20.09,102.98,59.0,33.54,-0.239,5.2,18676.4,20804.8,253.67,348
2023-05-05,4136.25,5.08,27453.82,3.7,303.36,2.19,-0.48,17.19,102.98,59.0,33.54,-0.245,5.2,18676.4,20804.8,253.67,348
2023-05-08,4138.12,5.08,27453.82,3.7,303.36,2.22,-0.48,16.98,102.98,59.0,33.54,-0.245,5.2,18676.4,20804.8,253.67,348
2023-05-09,4119.17,5.08,27453.82,3.7,303.36,2.22,-0.48,17.71,102.98,59.0,33.54,-0.245,5.2,18676.4,20804.8,253.67,348
2023-05-10,4137.64,5.08,27453.82,3.7,303.36,2.13,-0.47,16.94,102.98,59.0,33.54,-0.245,5.2,18676.4,20804.8,253.67,348
2023-05-11,4130.62,5.08,27453.82,3.7,303.36,2.1,-0.5,16.93,102.98,59.0,33.54,-0.245,5.2,18676.4,20804.8,253.67,348
2023-05-12,4124.08,5.08,27453.82,3.7,303.36,2.11,-0.52,17.03,102.98,59.0,33.54,-0.247,5.2,18676.4,20804.8,253.67,348
2023-05-15,4136.28,5.08,27453.82,3.7,303.36,2.12,-0.49,17.12,102.98,59.0,33.54,-0.247,5.2,18676.4,20804.8,253.67,348
2023-05-16,4109.9,5.08,27453.82,3.7,303.36,2.11,-0.52,17.99,102.98,59.0,33.54,-0.247,5.2,18676.4,20804.8,253.67,348
2023-05-17,4158.77,5.08,27453.82,3.7,303.36,2.16,-0.55,16.87,102.98,59.0,33.54,-0.247,5.2,18676.4,20804.8,253.67,349
2023-05-18,4198.05,5.08,27453.82,3.7,303.36,2.16,-0.59,16.05,102.98,59.0,33.54,-0.247,5.2,18676.4,20804.8,253.67,349
2023-05-19,4191.98,5.08,27453.82,3.7,303.36,2.19,-0.58,16.81,102.98,59.0,33.54,-0.249,5.2,18676.4,20804.8,253.67,349
2023-05-22,4192.63,5.08,27453.82,3.7,303.36,2.18,-0.57,17.21,102.98,59.0,33.54,-0.249,5.2,18676.4,20804.8,253.67,349
2023-05-23,4145.58,5.08,27453.82,3.7,303.36,2.21,-0.56,18.53,102.98,59.0,33.54,-0.249,5.2,18676.4,20804.8,253.67,349
2023-05-24,4115.24,5.08,27453.82,3.7,303.36,2.14,-0.58,20.03,102.98,59.0,33.54,-0.249,5.2,18676.4,20804.8,253.67,349
2023-05-25,4151.28,5.08,27453.82,3.7,303.36,2.12,-0.67,19.14,102.98,59.0,33.54,-0.249,5.2,18676.4,20804.8,253.67,349
2023-05-26,4205.45,5.08,27453.82,3.7,303.36,2.13,-0.74,17.95,102.98,59.0,33.54,-0.251,5.2,18676.4,20804.8,253.67,349
2023-05-30,4205.52,5.08,27453.82,3.7,303.36,2.12,-0.77,17.46,102.98,59.0,33.54,-0.251,5.2,18676.4,20804.8,253.67,349
2023-05-31,4179.83,5.08,27453.82,3.7,303.36,2.07,-0.76,17.94,102.98,59.0,33.54,-0.251,5.2,18676.4,20804.8,253.67,350
2023-06-01,4221.02,5.08,27453.82,3.6,304.0,2.07,-0.72,15.65,102.38,64.2,33.7,-0.251,5.0,18742.1,20788.5,253.86,350
2023-06-02,4282.37,5.08,27453.82,3.6,304.0,2.13,-0.81,14.6,102.38,64.2,33.7,-0.254,5.0,18742.1,20788.5,253.86,350
2023-06-05,4273.79,5.08,27453.82,3.6,304.0,2.15,-0.77,14.73,102.38,64.2,33.7,-0.254,5.0,18742.1,20788.5,253.86,350
2023-06-06,4283.85,5.08,27453.82,3.6,304.0,2.14,-0.81,13.96,102.38,64.2,33.7,-0.254,5.0,18742.1,20788.5,253.86,350
2023-06-07,4267.52,5.08,27453.82,3.6,304.0,2.15,-0.77,13.94,102.38,64.2,33.7,-0.254,5.0,18742.1,20788.5,253.86,350
2023-06-08,4293.93,5.08,27453.82,3.6,304.0,2.14,-0.79,13.65,102.38,64.2,33.7,-0.254,5.0,18742.1,20788.5,253.86,350
2023-06-09,4298.86,5.08,27453.82,3.6,304.0,2.13,-0.84,13.83,102.38,64.2,33.7,-0.254,5.0,18742.1,20788.5,253.86,350
2023-06-12,4338.93,5.08,27453.82,3.6,304.0,2.09,-0.82,15.01,102.38,64.2,33.7,-0.254,5.0,18742.1,20788.5,253.86,350
2023-06-13,4369.01,5.08,27453.82,3.6,304.0,2.12,-0.83,14.61,102.38,64.2,33.7,-0.254,5.0,18742.1,20788.5,253.86,350
2023-06-14,4372.59,5.08,27453.82,3.6,304.0,2.15,-0.91,13.88,102.38,64.2,33.7,-0.254,5.0,18742.1,20788.5,253.86,351
2023-06-15,4425.84,5.07,27453.82,3.6,304.0,2.16,-0.9,14.5,102.38,64.2,33.7,-0.254,5.0,18742.1,20788.5,253.86,351
2023-06-16,4409.59,5.08,27453.82,3.6,304.0,2.17,-0.93,13.54,102.38,64.2,33.7,-0.254,5.0,18742.1,20788.5,253.86,351
2023-06-20,4388.71,5.07,27453.82,3.6,304.0,2.14,-0.94,13.88,102.38,64.2,33.7,-0.254,5.0,18742.1,20788.5,253.86,351
2023-06-21,4365.69,5.07,27453.82,3.6,304.0,2.15,-0.96,13.2,102.38,64.2,33.7,-0.254,5.0,18742.1,20788.5,253.86,351
2023-06-22,4381.89,5.07,27453.82,3.6,304.0,2.18,-0.97,12.91,102.38,64.2,33.7,-0.254,5.0,18742.1,20788.5,253.86,351
2023-06-23,4348.33,5.07,27453.82,3.6,304.0,2.16,-0.97,13.44,102.38,64.2,33.7,-0.256,5.0,18742.1,20788.5,253.86,351
2023-06-26,4328.82,5.07,27453.82,3.6,304.0,2.13,-0.93,14.25,102.38,64.2,33.7,-0.256,5.0,18742.1,20788.5,253.86,351
2023-06-27,4378.41,5.07,27453.82,3.6,304.0,2.12,-0.97,13.74,102.38,64.2,33.7,-0.256,5.0,18742.1,20788.5,253.86,351
2023-06-28,4376.86,5.07,27453.82,3.6,304.0,2.12,-1.0,13.43,102.38,64.2,33.7,-0.256,5.0,18742.1,20788.5,253.86,352
2023-06-29,4396.44,5.07,27453.82,3.6,304.0,2.15,-1.02,13.54,102.38,64.2,33.7,-0.256,5.0,18742.1,20788.5,253.86,352
2023-06-30,4450.38,5.08,27453.82,3.6,304.0,2.18,-1.06,13.59,102.38,64.2,33.7,-0.258,5.0,18742.1,20788.5,253.86,352
2023-07-03,4455.59,5.08,27967.7,3.5,304.63,2.21,-1.08,13.57,103.07,71.5,33.84,-0.258,4.6,18850.5,20762.6,253.835,352
2023-07-05,4446.82,5.08,27967.7,3.5,304.63,2.2,-0.99,14.18,103.07,71.5,33.84,-0.258,4.6,18850.5,20762.6,253.835,352
2023-07-06,4411.59,5.08,27967.7,3.5,304.63,2.22,-0.94,15.44,103.07,71.5,33.84,-0.258,4.6,18850.5,20762.6,253.835,352
2023-07-07,4398.95,5.08,27967.7,3.5,304.63,2.22,-0.88,14.83,103.07,71.5,33.84,-0.266,4.6,18850.5,20762.6,253.835,352
2023-07-10,4409.53,5.07,27967.7,3.5,304.63,2.19,-0.84,15.07,103.07,71.5,33.84,-0.266,4.6,18850.5,20762.6,253.835,352
2023-07-11,4439.26,5.08,27967.7,3.5,304.63,2.16,-0.89,14.84,103.07,71.5,33.84,-0.266,4.6,18850.5,20762.6,253.835,352
2023-07-12,4472.16,5.08,27967.7,3.5,304.63,2.18,-0.86,13.54,103.07,71.5,33.84,-0.266,4.6,18850.5,20762.6,253.835,353
2023-07-13,4510.04,5.08,27967.7,3.5,304.63,2.16,-0.83,13.61,103.07,71.5,33.84,-0.266,4.6,18850.5,20762.6,253.835,353
2023-07-14,4505.42,5.08,27967.7,3.5,304.63,2.15,-0.91,13.34,103.07,71.5,33.84,-0.281,4.6,18850.5,20762.6,253.835,353
2023-07-17,4522.79,5.08,27967.7,3.5,304.63,2.16,-0.93,13.48,103.07,71.5,33.84,-0.281,4.6,18850.5,20762.6,253.835,353
2023-07-18,4554.98,5.08,27967.7,3.5,304.63,2.13,-0.94,13.3,103.07,71.5,33.84,-0.281,4.6,18850.5,20762.6,253.835,353
